img_a,img_b,label,writer_id
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-91-G-09.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Forged\B-S-91-F-14.tif,0,91
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-67-G-09.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-67-G-23.tif,1,67
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-26-G-07.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-26-G-21.tif,1,26
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-58-G-07.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-58-G-13.tif,1,58
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-77-G-24.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Forged\B-S-77-F-21.tif,0,77
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-53-G-02.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-53-G-03.tif,1,53
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-30-G-18.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-30-G-23.tif,1,30
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-60-G-02.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-60-G-04.tif,1,60
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-14-G-10.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-14-G-23.tif,1,14
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-90-G-06.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-90-G-17.tif,1,90
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-28-G-10.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Forged\B-S-28-F-06.tif,0,28
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-27-G-14.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-27-G-24.tif,1,27
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-44-G-13.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Forged\B-S-44-F-28.tif,0,44
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-67-G-09.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Forged\B-S-67-F-26.tif,0,67
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-88-G-07.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-88-G-08.tif,1,88
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-38-G-12.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-38-G-23.tif,1,38
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-96-G-24.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Forged\B-S-96-F-12.tif,0,96
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-14-G-01.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Forged\B-S-14-F-30.tif,0,14
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-41-G-10.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Forged\B-S-41-F-17.tif,0,41
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-40-G-12.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Forged\B-S-40-F-16.tif,0,40
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-83-G-07.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-83-G-21.tif,1,83
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-44-G-01.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-44-G-08.tif,1,44
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-16-G-05.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Forged\B-S-16-F-25.tif,0,16
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-98-G-13.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-98-G-20.tif,1,98
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-15-G-16.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-15-G-19.tif,1,15
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-32-G-07.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Forged\B-S-32-F-03.tif,0,32
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-31-G-12.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Forged\B-S-31-F-09.tif,0,31
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-20-G-03.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-20-G-24.tif,1,20
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-83-G-07.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Forged\B-S-83-F-27.tif,0,83
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-82-G-01.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-82-G-10.tif,1,82
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-49-G-03.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-49-G-10.tif,1,49
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-74-G-13.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Forged\B-S-74-F-23.tif,0,74
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-18-G-13.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-18-G-17.tif,1,18
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-27-G-18.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Forged\B-S-27-F-14.tif,0,27
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-68-G-07.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Forged\B-S-68-F-17.tif,0,68
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-95-G-12.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-95-G-20.tif,1,95
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-32-G-02.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-32-G-18.tif,1,32
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-42-G-03.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-42-G-10.tif,1,42
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-4-G-20.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Forged\B-S-4-F-07.tif,0,4
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-15-G-19.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Forged\B-S-15-F-18.tif,0,15
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-43-G-05.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-43-G-15.tif,1,43
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-65-G-05.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-65-G-11.tif,1,65
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-83-G-02.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-83-G-14.tif,1,83
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-68-G-10.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-68-G-14.tif,1,68
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-32-G-09.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Forged\B-S-32-F-30.tif,0,32
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-83-G-10.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-83-G-11.tif,1,83
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-78-G-08.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-78-G-11.tif,1,78
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-88-G-02.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Forged\B-S-88-F-20.tif,0,88
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-26-G-10.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-26-G-14.tif,1,26
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-71-G-14.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-71-G-15.tif,1,71
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-33-G-14.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Forged\B-S-33-F-19.tif,0,33
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-50-G-20.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Forged\B-S-50-F-02.tif,0,50
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-55-G-05.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-55-G-07.tif,1,55
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-10-G-14.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-10-G-19.tif,1,10
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-10-G-13.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Forged\B-S-10-F-06.tif,0,10
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-17-G-07.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-17-G-20.tif,1,17
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-63-G-17.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Forged\B-S-63-F-17.tif,0,63
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-81-G-06.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-81-G-08.tif,1,81
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-25-G-14.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-25-G-23.tif,1,25
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-95-G-03.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Forged\B-S-95-F-11.tif,0,95
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-60-G-15.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Forged\B-S-60-F-05.tif,0,60
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-62-G-14.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Forged\B-S-62-F-24.tif,0,62
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-70-G-01.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-70-G-11.tif,1,70
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-5-G-24.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Forged\B-S-5-F-27.tif,0,5
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-69-G-03.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Forged\B-S-69-F-11.tif,0,69
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-11-G-06.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-11-G-22.tif,1,11
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-87-G-10.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Forged\B-S-87-F-03.tif,0,87
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-93-G-02.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-93-G-22.tif,1,93
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-6-G-03.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-6-G-04.tif,1,6
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-60-G-22.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Forged\B-S-60-F-28.tif,0,60
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-18-G-02.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Forged\B-S-18-F-30.tif,0,18
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-53-G-05.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-53-G-18.tif,1,53
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-98-G-20.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Forged\B-S-98-F-07.tif,0,98
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-27-G-05.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-27-G-09.tif,1,27
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-7-G-03.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Forged\B-S-7-F-05.tif,0,7
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-78-G-06.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-78-G-11.tif,1,78
C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-47-G-10.tif,C:\Users\arfan\OneDrive\Desktop\forgery\data\bhsig260\Reconstructed_BHSig100-20250403T193101Z-001\Reconstructed_BHSig100\Genuine\B-S-47-G-21.tif,1,47
