img_a,img_b,label,writer_id
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_10_14.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_10_15.png,1,10
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_18_1.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_18_23.png,0,18
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_25_4.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_25_17.png,0,25
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_39_7.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_39_5.png,0,39
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_34_19.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_34_8.png,1,34
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_52_10.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_52_12.png,0,52
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_30_10.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_30_4.png,0,30
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_49_6.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_49_15.png,0,49
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_23_14.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_23_4.png,0,23
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_39_18.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_39_20.png,1,39
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_22_15.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_22_5.png,1,22
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_16_22.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_16_9.png,0,16
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_30_3.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_30_8.png,1,30
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_38_3.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_38_15.png,0,38
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_8_17.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_8_20.png,1,8
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_41_9.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_41_21.png,0,41
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_52_10.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_52_6.png,1,52
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_51_18.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_51_21.png,1,51
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_43_13.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_43_20.png,1,43
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_40_4.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_40_14.png,0,40
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_54_14.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_54_18.png,1,54
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_26_16.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_26_4.png,0,26
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_49_9.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_49_17.png,0,49
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_37_10.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_37_16.png,1,37
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_19_13.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_19_16.png,0,19
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_11_13.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_11_21.png,1,11
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_25_9.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_25_10.png,0,25
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_22_6.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_22_6.png,0,22
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_26_24.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_26_11.png,0,26
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_11_19.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_11_21.png,1,11
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_12_12.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_12_16.png,0,12
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_18_12.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_18_14.png,0,18
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_46_13.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_46_5.png,1,46
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_1_15.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_1_10.png,0,1
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_12_6.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_12_18.png,0,12
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_38_21.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_38_7.png,1,38
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_12_3.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_12_7.png,0,12
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_8_23.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_8_5.png,1,8
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_9_6.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_9_8.png,0,9
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_34_6.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_34_3.png,0,34
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_46_16.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_46_22.png,1,46
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_2_17.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_2_9.png,1,2
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_26_13.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_26_13.png,0,26
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_55_10.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_55_17.png,0,55
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_38_13.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_38_19.png,1,38
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_43_10.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_43_7.png,1,43
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_15_18.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_15_6.png,1,15
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_46_2.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_46_3.png,0,46
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_23_15.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_23_4.png,1,23
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_22_11.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_22_24.png,0,22
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_7_20.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_7_5.png,1,7
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_3_10.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_3_7.png,1,3
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_35_8.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_35_2.png,0,35
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_49_21.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_49_4.png,0,49
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_37_2.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_37_23.png,0,37
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_45_24.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_45_3.png,0,45
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_41_11.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_41_19.png,1,41
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_28_16.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_28_9.png,1,28
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_4_14.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_4_15.png,1,4
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_49_11.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_49_13.png,0,49
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_3_10.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_3_6.png,1,3
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_2_14.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_2_1.png,0,2
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_36_10.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_36_20.png,0,36
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_38_9.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_38_24.png,0,38
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_22_1.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_22_10.png,1,22
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_49_24.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_49_9.png,0,49
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_52_18.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_52_24.png,1,52
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_9_2.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_9_17.png,0,9
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_26_16.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_26_19.png,1,26
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_23_9.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_23_15.png,0,23
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_23_24.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_23_19.png,0,23
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_17_13.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_17_24.png,0,17
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_17_3.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_17_5.png,0,17
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_30_10.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_30_6.png,0,30
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_54_17.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_54_3.png,1,54
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_26_17.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_26_3.png,0,26
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_16_15.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_16_16.png,1,16
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_29_13.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_29_11.png,0,29
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_31_1.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_31_10.png,0,31
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_18_14.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_18_13.png,0,18
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_15_4.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_15_10.png,0,15
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_49_12.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_49_20.png,1,49
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_38_9.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_38_21.png,0,38
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_26_21.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_26_15.png,0,26
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_54_21.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_54_20.png,0,54
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_4_1.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_4_24.png,1,4
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_19_22.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_19_4.png,0,19
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_16_11.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_16_19.png,0,16
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_37_5.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_37_13.png,0,37
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_19_20.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_19_8.png,0,19
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_9_4.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_9_16.png,0,9
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_11_18.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_11_20.png,0,11
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_5_18.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_5_3.png,1,5
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_9_12.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_9_4.png,0,9
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_49_11.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_49_5.png,1,49
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_24_16.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_24_17.png,1,24
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_30_16.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_30_12.png,0,30
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_39_22.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_39_6.png,1,39
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_41_22.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_41_23.png,1,41
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_48_10.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_48_20.png,0,48
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_45_15.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_45_24.png,1,45
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_52_24.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_52_1.png,0,52
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_47_21.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_47_11.png,0,47
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_3_19.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_3_9.png,1,3
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_54_11.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_54_23.png,0,54
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_34_14.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_34_2.png,1,34
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_17_14.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_17_19.png,1,17
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_5_12.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_5_2.png,1,5
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_19_18.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_19_9.png,1,19
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_49_22.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_49_5.png,1,49
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_51_14.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_51_17.png,1,51
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_47_24.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_47_5.png,1,47
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_53_16.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_53_4.png,1,53
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_21_19.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_21_3.png,1,21
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_48_20.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_48_6.png,1,48
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_26_2.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_26_23.png,1,26
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_47_6.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_47_22.png,0,47
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_43_13.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_43_3.png,0,43
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_24_14.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_24_22.png,1,24
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_51_7.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_51_7.png,0,51
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_25_10.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_25_11.png,0,25
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_4_14.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_4_13.png,0,4
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_35_22.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_35_23.png,0,35
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_36_15.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_36_12.png,0,36
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_40_8.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_40_14.png,0,40
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_35_10.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_35_3.png,1,35
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_55_11.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_55_17.png,0,55
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_47_18.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_47_24.png,1,47
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_36_21.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_36_4.png,1,36
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_35_4.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_35_2.png,0,35
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_8_12.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_8_8.png,1,8
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_36_22.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_36_8.png,0,36
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_19_20.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_19_5.png,1,19
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_28_19.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_28_15.png,0,28
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_41_10.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_41_5.png,1,41
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_4_16.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_4_2.png,0,4
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_41_4.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_41_6.png,1,41
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_46_12.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_46_3.png,0,46
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_40_1.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_40_22.png,1,40
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_24_7.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_24_8.png,1,24
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_43_3.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_43_13.png,0,43
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_18_1.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_18_22.png,0,18
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_5_21.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_5_9.png,0,5
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_1_23.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_1_8.png,0,1
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_38_11.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_38_3.png,0,38
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_17_11.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_17_22.png,0,17
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_7_19.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_7_23.png,1,7
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_17_20.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_17_7.png,1,17
