img_a,img_b,label,writer_id
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_45_12.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_45_7.png,1,45
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_29_13.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_29_4.png,1,29
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_51_17.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_51_20.png,1,51
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_50_14.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_50_7.png,0,50
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_43_19.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_43_4.png,1,43
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_34_21.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_34_7.png,0,34
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_3_6.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_3_4.png,0,3
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_41_9.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_41_19.png,0,41
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_22_11.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_22_7.png,1,22
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_50_9.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_50_11.png,0,50
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_53_18.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_53_22.png,1,53
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_9_9.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_9_10.png,0,9
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_27_1.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_27_3.png,1,27
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_24_17.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_24_8.png,0,24
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_24_2.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_24_13.png,0,24
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_17_15.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_17_13.png,0,17
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_17_11.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_17_17.png,0,17
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_36_6.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_36_13.png,0,36
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_55_12.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_55_15.png,1,55
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_27_4.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_27_14.png,0,27
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_15_23.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_15_8.png,1,15
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_32_22.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_32_9.png,0,32
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_37_13.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_37_22.png,0,37
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_18_18.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_18_18.png,0,18
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_14_4.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_14_13.png,0,14
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_50_24.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_50_4.png,1,50
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_41_13.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_41_19.png,0,41
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_27_17.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_27_4.png,0,27
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_55_13.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_55_17.png,0,55
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_51_11.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_51_9.png,1,51
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_1_21.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_1_4.png,0,1
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_15_6.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_15_17.png,0,15
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_40_10.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_40_2.png,0,40
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_1_18.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_1_3.png,0,1
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_9_23.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_9_6.png,0,9
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_12_9.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_12_13.png,0,12
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_6_12.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_6_16.png,1,6
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_9_18.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_9_11.png,0,9
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_50_10.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_50_12.png,1,50
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_25_14.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_25_20.png,1,25
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_36_2.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_36_1.png,0,36
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_42_10.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_42_23.png,1,42
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_45_2.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_45_9.png,1,45
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_4_11.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_4_2.png,0,4
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_47_19.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_47_20.png,1,47
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_53_14.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_53_4.png,0,53
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_49_18.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_49_10.png,0,49
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_43_10.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_43_19.png,1,43
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_55_21.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_55_1.png,0,55
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_38_19.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_38_2.png,1,38
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_17_18.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_17_20.png,1,17
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_6_23.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_6_8.png,1,6
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_1_10.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_1_6.png,1,1
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_50_1.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_50_6.png,1,50
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_52_17.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_52_18.png,1,52
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_49_21.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_49_8.png,1,49
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_54_2.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_54_7.png,1,54
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_21_16.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_21_24.png,1,21
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_4_13.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_4_18.png,1,4
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_27_1.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_27_18.png,1,27
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_49_12.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_49_15.png,0,49
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_46_2.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_46_24.png,0,46
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_25_14.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_25_9.png,1,25
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_52_3.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_52_8.png,0,52
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_26_15.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_26_24.png,0,26
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_51_4.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_51_6.png,0,51
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_39_20.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_39_8.png,0,39
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_3_18.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_3_9.png,0,3
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_44_12.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_44_16.png,0,44
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_39_12.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_39_21.png,1,39
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_5_24.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_5_20.png,0,5
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_49_2.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_49_3.png,1,49
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_3_10.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_3_21.png,1,3
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_39_12.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_39_11.png,0,39
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_8_14.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_8_17.png,1,8
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_3_19.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_3_3.png,0,3
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_1_12.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_1_20.png,1,1
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_29_19.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_29_7.png,0,29
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_45_6.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_45_8.png,1,45
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_51_22.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_51_13.png,0,51
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_45_15.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_45_2.png,1,45
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_48_16.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_48_21.png,0,48
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_44_13.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_44_5.png,1,44
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_25_19.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_25_2.png,1,25
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_46_18.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_46_16.png,0,46
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_18_23.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_18_3.png,0,18
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_6_6.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_6_24.png,0,6
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_20_16.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_20_14.png,0,20
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_41_6.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_41_22.png,0,41
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_17_4.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_17_21.png,0,17
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_7_15.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_7_6.png,1,7
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_17_17.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_17_9.png,1,17
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_49_17.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_49_3.png,1,49
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_51_11.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_51_4.png,1,51
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_12_10.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_12_14.png,1,12
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_51_6.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_51_20.png,0,51
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_51_20.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_51_1.png,0,51
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_21_15.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_21_19.png,1,21
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_3_24.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_3_13.png,0,3
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_36_17.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_36_6.png,1,36
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_42_12.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_42_6.png,1,42
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_5_2.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_5_24.png,0,5
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_44_23.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_44_4.png,0,44
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_34_21.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_34_4.png,1,34
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_3_5.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_3_12.png,0,3
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_55_11.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_55_24.png,1,55
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_13_6.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_13_21.png,0,13
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_9_2.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_9_5.png,0,9
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_29_10.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_29_10.png,0,29
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_26_12.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_26_13.png,1,26
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_25_3.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_25_6.png,0,25
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_13_15.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_13_4.png,1,13
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_34_2.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_34_20.png,0,34
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_21_18.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_21_22.png,0,21
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_54_14.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_54_4.png,1,54
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_13_23.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_13_7.png,1,13
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_53_17.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_53_10.png,0,53
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_6_15.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_6_4.png,0,6
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_3_11.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_3_20.png,0,3
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_29_22.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_29_23.png,1,29
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_41_17.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_41_5.png,0,41
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_36_1.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_36_21.png,0,36
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_36_22.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_36_8.png,1,36
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_24_20.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_24_7.png,1,24
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_25_15.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_25_3.png,1,25
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_9_5.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_9_8.png,1,9
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_1_5.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_1_8.png,1,1
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_45_2.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_45_11.png,0,45
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_9_12.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_9_2.png,0,9
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_47_7.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_47_4.png,0,47
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_44_15.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_44_2.png,1,44
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_53_5.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_53_9.png,1,53
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_4_1.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_4_18.png,1,4
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_41_18.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_41_10.png,0,41
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_47_13.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_47_6.png,1,47
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_53_17.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_53_2.png,1,53
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_20_11.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_20_9.png,1,20
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_49_10.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_49_1.png,0,49
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_44_15.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_44_12.png,0,44
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_40_15.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_40_19.png,1,40
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_51_23.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_51_8.png,1,51
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_36_17.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_36_18.png,0,36
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_15_21.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_15_8.png,1,15
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_29_19.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_29_24.png,1,29
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_37_21.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_37_9.png,1,37
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_13_19.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_13_20.png,1,13
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_48_2.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_48_2.png,0,48
C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_org\original_8_18.png,C:\Users\arfan\OneDrive\Desktop\forgery\data\Cedar\full_forg\forgeries_8_10.png,0,8
